sample_id,source_mission,split,label,scan_age_max,scan_age_p95,scan_gap_max,scan_valid_fraction_min,tf_map_odom_age_max,tf_map_odom_age_p95,tf_odom_base_age_max,amcl_position_step_max,tf_map_odom_position_step_max,amcl_tf_jump_product,wheel_opposite_forward_fraction,wheel_opposite_motion_fraction,right_negative_forward_fraction,left_negative_forward_fraction,right_negative_straight_fraction,left_negative_straight_fraction,left_cmd_sign_disagreement_fraction,right_cmd_sign_disagreement_fraction,wheel_velocity_difference_mean,wheel_velocity_difference_p95,wheel_velocity_difference_max,wheel_velocity_product_min,wheel_velocity_product_p05,left_wheel_abs_mean,right_wheel_abs_mean,left_cmd_vx_correlation,right_cmd_vx_correlation,linear_motion_error_p95,angular_motion_error_p95,odom_imu_yaw_error_p95,command_active_fraction,straight_forward_fraction,cmd_vx_abs_mean,cmd_wz_abs_mean,fault_start_s,fault_duration_s,localization_offset_m,modified_wheel,modified_samples
healthy_003__Localization_Jump__026,healthy_003,test,Localization Jump,0.1238420090000023,0.12065118655000139,0.2021652120000006,0.8583333333333333,0.1191928300000011,0.11323347665000155,0.0337517040000001,0.5630124422940974,0.49868339362683917,0.28076495537735546,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.1972812111245275,5.615704460014845,8.802612995350696,-19.371498872688612,-7.888723614101261,3.7757798705329177,3.8102587319617673,0.8191518087617774,0.9278350133327634,0.0022575218818142416,0.10018331451840157,0.026986508097313282,0.88,0.44,0.11254736842105259,0.24677948717948703,10.795679439166284,,0.5630124422940974,,
healthy_003__Localization_Jump__027,healthy_003,test,Localization Jump,0.1335566349999908,0.1321762873000011,0.2016027180000037,0.875,0.1296371189999945,0.123545271000006,0.032823909000001,1.396846012039167,1.2103857071890227,1.6907224481161933,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2983005093988573,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,2.271940704005614,2.210168977996858,0.903095196660932,0.9103796404828246,0.0116635308743818,0.1607066471135917,0.04034858871325046,0.68,0.31,0.056505263157894704,0.1448205128205127,9.43732151287196,,1.396846012039167,,
healthy_003__Localization_Jump__028,healthy_003,test,Localization Jump,0.067931528999992,0.06620287035002825,0.2017579489999832,0.8722222222222222,0.0661454500000218,0.05622079440001497,0.0338391939999951,0.5418130014207724,0.5731828707591166,0.3105579315689716,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6558005993146516,6.676325417763469,8.238644457225561,-16.968815525366733,-9.626224928233688,5.2862279290302965,5.924112351813533,0.7167936147565328,0.945553320575686,0.023074504751506842,0.10017720158719463,0.03219129362019852,0.92,0.71,0.17681052631578936,0.18178461538461532,13.938541902081681,,0.5418130014207724,,
healthy_003__Localization_Jump__029,healthy_003,test,Localization Jump,0.1547349460000049,0.1529916648500155,0.2018255560000028,0.8666666666666667,0.1512274509999969,0.1455096216500066,0.033917491000011,0.9215250961661345,0.923180925794669,0.8507343914216735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8909535337533298,2.405705229410926,2.8848096470569953,0.9482549332812421,3.020508042336772,6.247903088209287,5.440633413536837,0.9732658912994592,0.9540844726317735,0.01176063383039295,0.09388107716360604,0.03507177995533059,1.0,0.95,0.19186315789473682,0.10512820512820488,6.524342229746864,,0.9215250961661345,,
healthy_003__Localization_Jump__030,healthy_003,test,Localization Jump,0.0970305560000213,0.09282514155003269,0.2026447470000221,0.9,0.091072003000022,0.08480190885000091,0.0340200120000133,2.4072337922268012,2.2123984029589723,5.325760197471445,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.1482564314221928,5.879610863891008,8.238644457225561,-16.968815525366733,-8.40264435578119,3.340500201990576,3.125288051468342,0.943469938468958,0.9699744756257944,0.011641501788890155,0.05671586898268047,0.021376109500038563,0.77,0.48,0.09193684210526312,0.13152820512820498,10.93636153665608,,2.4072337922268012,,
healthy_003__Localization_Jump__031,healthy_003,test,Localization Jump,0.1815799720000086,0.17961731405000372,0.2018255560000028,0.8666666666666667,0.1781723640000052,0.17008165590001378,0.0338390690000096,0.9643434674958788,0.8298865499980881,0.8002956732533483,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7868825622793036,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.405438303963397,4.723459115446798,0.9802175124778825,0.9835468878716834,0.01199980970435822,0.1058647468046583,0.03189792198746571,1.0,0.79,0.16638947368421042,0.09307692307692284,8.640808927465159,,0.9643434674958788,,
healthy_003__Localization_Jump__032,healthy_003,test,Localization Jump,0.2005221600000055,0.19868189365000502,0.2018291579999953,0.8666666666666667,0.2094942980000098,0.20146128100001448,0.0338530270000063,0.5565068496928838,0.5554618201688484,0.30911830766684095,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0116343750127292,6.898449428997031,8.030374654466351,-16.121705701234117,-8.629006232820547,5.386123814061501,5.15810139060661,0.9070342562878626,0.8042670189925808,0.011737828542545405,0.15880323052661965,0.06501382090188586,0.93,0.66,0.16233684210526309,0.2382974358974358,12.070418952994956,,0.5565068496928838,,
healthy_003__Localization_Jump__033,healthy_003,test,Localization Jump,0.1321672830000011,0.1307141992999945,0.2016027180000037,0.875,0.1296371189999945,0.123545271000006,0.032823909000001,2.124829037006399,2.153922916097517,4.576717955597502,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2880333605241931,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,1.9407860048305994,1.889687527606778,0.8864721486575861,0.8950188236528811,0.0116635308743818,0.1607066471135917,0.04034858871325046,0.63,0.26,0.045852631578947346,0.14353846153846142,12.770752148441431,,2.124829037006399,,
healthy_003__Localization_Jump__034,healthy_003,test,Localization Jump,0.1060851410000012,0.10569296615000033,0.2018561540000014,0.8583333333333333,0.1044643710000023,0.09569760435000223,0.0341573880000041,1.714743795825465,1.4743142834731537,2.528071270682456,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9031906968557921,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,4.809906629720157,4.755196442993176,0.7763158767148356,0.9095919041008698,0.011595598340420439,0.20116079041628157,0.02576170325938058,0.95,0.61,0.14855789473684206,0.2249948717948717,9.788280210515577,,1.714743795825465,,
healthy_003__Localization_Jump__035,healthy_003,test,Localization Jump,0.0650425310000031,0.06311661570000059,0.2014636070000008,0.8611111111111112,0.0636993729999986,0.054350172099999816,0.0343068570000042,1.3395820317281097,1.1930765071395608,1.5982238514410896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824652787828446,3.4118385272752816,5.11754680695075,-2.3335440450796124e-06,35.38986141484771,5.930979349628416,6.6363083767436395,-0.05870938338423801,0.13453041975709282,0.012778810980255755,0.1271444995838605,0.029191024527740764,0.98,0.92,0.21027368421052622,0.1244205128205128,9.513305546188604,,1.3395820317281097,,
healthy_003__Localization_Jump__036,healthy_003,test,Localization Jump,0.0597004010000148,0.05718356495002288,0.2017579489999832,0.8722222222222222,0.2035730050000097,0.05203399920001598,0.0339918910000278,0.9186696717243761,0.7846431349112132,0.7208278511696695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14307465239861,3.397391917597547,3.7870169111454146,32.78585059061081,35.55697479574173,5.963313100037601,6.9700751104950225,-0.24089319152931693,0.02718992239609261,0.023074504751506842,0.09250590679376595,0.02996614386003123,1.0,0.89,0.21421052631578938,0.13051282051282054,14.24697046206731,,0.9186696717243761,,
healthy_003__Localization_Jump__037,healthy_003,test,Localization Jump,0.2000992610000196,0.19890312370001476,0.2017555969999875,0.9111111111111112,0.2042487610000023,0.2029441911500015,0.0339576290000138,0.5438626887715319,0.5577281625116023,0.3033275380671659,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.083637895214437,6.0911729230100224,8.72865239176942,-19.047338172908308,-9.26003156906447,0.9167349483202736,0.8954649926495003,0.5961700661691418,0.4896211405259476,0.024177513009333136,0.15966117767850435,0.08517971933599754,0.46,0.02,0.013173684322285013,0.11762051282051283,14.543473662771731,,0.5438626887715319,,
healthy_003__Localization_Jump__038,healthy_003,test,Localization Jump,0.2000992610000196,0.19890312370001476,0.2015867759999992,0.8888888888888888,0.2011570580000068,0.19757748110000506,0.0339790849999985,2.442006119168502,2.1196024888188894,5.1760822479005135,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.0,1.4884547100509737,8.111975756608553,8.696513489702273,-8.543881561374635,-8.533636782388749e-05,2.770019137128459,2.7972914316861637,0.89482519295867,0.9273688516407892,0.03449516964382007,0.07236818943457168,0.00534786397144685,0.69,0.17,0.09084210548667526,0.16769230769230764,14.128484913729324,,2.442006119168502,,
healthy_003__Localization_Jump__039,healthy_003,test,Localization Jump,0.0532209929999965,0.05078704195000652,0.2017579489999832,0.8722222222222222,0.204489518999992,0.1996656291000306,0.0339918910000278,1.7371787534928123,1.6433160848177688,2.8547337878184202,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.4894391274490162,3.845587375428385,6.047786204911571,-9.143924034709489,-3.699320720991089,4.793162232687681,5.800600426799484,0.9455779514352317,0.9289472335376127,0.023027289606515896,0.1036307154216074,0.03436900027024146,1.0,0.75,0.1689368421052631,0.16980512820512825,11.11759913562284,,1.7371787534928123,,
healthy_003__LiDAR_Dropout__000,healthy_003,test,LiDAR Dropout,5.556603027016864,4.566603027016863,5.433056359572211,0.875,0.1454815090000067,0.1348019476999852,0.033917491000011,0.2785840682727862,0.0372862334783689,0.01038735061297297,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.6989212485764242,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,5.0153964657536285,4.364871895400969,0.9366122175919492,0.9332000587679122,0.01181550378523237,0.10790587758290453,0.060123608391123934,0.99,0.7,0.13964210526315785,0.19713846153846126,5.921478674516687,5.360551167366748,,,
healthy_003__LiDAR_Dropout__001,healthy_003,test,LiDAR Dropout,3.7216322657626284,2.7316322657626286,3.879501778473391,0.9,0.091072003000022,0.08229985875001368,0.0340200120000133,0.2694058445974892,0.0250331288253035,0.0067440712140986415,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.4263730708731401,6.64121180906106,8.238644457225561,-16.968815525366733,-11.028188317288247,3.2135446595210198,2.929245550297809,0.9237407422960117,0.9640410057063676,0.011641501788890155,0.059510739183766675,0.022547200303351778,0.77,0.43,0.08232631578947364,0.1622974358974357,10.093870535749124,3.676552668656276,,,
healthy_003__LiDAR_Dropout__002,healthy_003,test,LiDAR Dropout,5.485265671841202,4.495265671841202,5.47938075571524,0.8666666666666667,0.2094942980000098,0.20282631555000774,0.0338530270000063,0.296274981079606,0.0381635036959053,0.011306891335435816,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.3245622542512483,7.458847800510355,8.230438343904968,-16.935028324792818,-12.96971829372367,3.3952168698946275,3.913314901952906,0.8709612814790202,0.8427018974170369,0.011701520002004145,0.16639107934299774,0.06718596363240927,0.93,0.4,0.10073684210526312,0.2706564102564103,10.816751502353526,5.318684189725136,,,
healthy_003__LiDAR_Dropout__003,healthy_003,test,LiDAR Dropout,3.8110146353749146,2.821014635374914,3.955480922587616,0.8916666666666667,0.0795996190000067,0.07025442835000312,0.033935128000003,0.2736166676155256,0.0518129387427272,0.014176883638152378,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5118958444714963,7.536119582264669,8.674116753688988,-18.810075140352527,-14.21408239601713,3.450743545279509,3.3935758791006867,0.8667809260977287,0.9589026224877313,0.0027330125593476294,0.20130108003880545,0.02777485133605875,0.77,0.43,0.09402105263157895,0.17813333333333325,6.317477553212548,3.6227104024933148,,,
healthy_003__LiDAR_Dropout__004,healthy_003,test,LiDAR Dropout,6.13829263810979,5.14829263810979,6.2786952974419625,0.9,0.0896395110000014,0.08107956149999751,0.0340200120000133,0.2683206180909646,0.0250331288253035,0.006716904599156177,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.555549654240217,7.024550977517132,8.238644457225561,-16.968815525366733,-11.028188317288247,3.1985923882402516,2.8432562399932833,0.9155970511112459,0.9472839878285074,0.011641501788890155,0.07824423007419477,0.022547200303351778,0.77,0.42,0.08058947368421049,0.16947692307692294,6.291462489074899,6.115235140539058,,,
healthy_003__LiDAR_Dropout__005,healthy_003,test,LiDAR Dropout,4.630933546594494,3.640933546594494,4.925563001623184,0.8722222222222222,0.204489518999992,0.20308000755000527,0.0339918910000278,0.2740544884174865,0.029197576915361,0.008001727004569472,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.5536850047101283,3.845587375428385,6.047786204911571,-9.143924034709489,-3.699320720991089,4.691958098366325,5.703769331786011,0.9512987649609969,0.9329948298508077,0.023027289606515896,0.1036307154216074,0.03436900027024146,1.0,0.73,0.16476842105263154,0.17595897435897437,6.450197587886786,4.5975618551988,,,
healthy_003__LiDAR_Dropout__006,healthy_003,test,LiDAR Dropout,7.009973190912953,6.019973190912952,7.015248991902906,0.8611111111111112,0.2009157850000065,0.19659845000000756,0.0343068570000042,0.2676791948030888,0.0299785291040398,0.008024628531950339,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.365276030461943,3.562627679914327,8.230438343904968,-16.935028324792818,-0.13169481974539424,4.61019016776043,5.594708533686493,0.9444071994766509,0.9433969220785656,0.012778810980255755,0.1595674856347591,0.037275132712344033,1.0,0.74,0.16581052631578935,0.1550564102564103,9.15755954351513,6.920069505730005,,,
healthy_003__LiDAR_Dropout__007,healthy_003,test,LiDAR Dropout,2.993591605118824,2.003591605118823,2.9117098140288675,0.8583333333333333,0.1092528400000034,0.1002953979,0.0341573880000041,0.2661964871446747,0.0193277189051838,0.0051449708770796455,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4718258316493313,4.672615759687588,5.367222036970263,-7.2017493776497865,-1.066638146919697,4.542912844743533,4.501668391630061,0.8545830981653726,0.9087853154793092,0.011595598340420439,0.06675824762584057,0.02414105003061238,0.88,0.61,0.14693684210526312,0.16217435897435886,9.045171154668896,2.8403364708188903,,,
healthy_003__LiDAR_Dropout__008,healthy_003,test,LiDAR Dropout,2.553367404018446,1.5633674040184453,2.6467851858672287,0.8666666666666667,0.1785203660000007,0.1721726530000118,0.0338390690000096,0.3248373074410906,0.0401757263824554,0.013050574782566798,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7868024040709939,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.4087146931141765,4.726815662805888,0.9802436122575328,0.9835882843370846,0.01199980970435822,0.1058647468046583,0.03189792198746571,1.0,0.79,0.16650526315789463,0.09333333333333309,9.522624077863735,2.4962711226156884,,,
healthy_003__LiDAR_Dropout__009,healthy_003,test,LiDAR Dropout,6.120643860344754,5.130643860344753,6.193128251123886,0.8722222222222222,0.204489518999992,0.1996656291000306,0.0339918910000278,0.2740544884174865,0.029197576915361,0.008001727004569472,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.2518583503698004,3.4421860281532055,6.0343575934323415,-9.103367399933065,1.0902720742570042,4.99706461101884,5.998041116052613,0.9335549554909844,0.9304378561934161,0.023027289606515896,0.1036307154216074,0.03436900027024146,1.0,0.8,0.1797052631578947,0.14339487179487181,8.120431473568928,6.009211403480773,,,
healthy_003__LiDAR_Dropout__010,healthy_003,test,LiDAR Dropout,1.5134409814222287,0.5234409814222276,1.7456907479793116,0.8944444444444445,0.2037384270000188,0.20045809010001675,0.0338339070000017,0.2641519205463734,0.1372650753075427,0.03625883326642998,0.01,0.05,0.0,0.01,0.0,0.0,0.0,0.0,1.1261985587127468,8.254837647015838,8.72865239176942,-19.047338172908308,-0.6172432519714114,1.2870469780480198,1.7988042502615174,0.8333374843626928,0.9482673456213918,0.03449516964382007,0.07382820644497812,0.005143486717373544,0.5,0.01,0.04788421074983317,0.12230769230769235,8.90476753830642,1.4301628515112714,,,
healthy_003__LiDAR_Dropout__011,healthy_003,test,LiDAR Dropout,1.6740861025684184,0.684086102568418,1.918208023733912,0.8666666666666667,0.1763239680000055,0.167369869900002,0.0336093770000047,0.3248373074410906,0.0401757263824554,0.013050574782566798,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.7650206401367596,2.0115084520220203,2.884428840182577,-1.5896919113273782,-0.13552488287992545,5.382705045843697,4.726202403406409,0.9794143474815653,0.9840132702321853,0.01199980970435822,0.1058647468046583,0.046333099426845194,1.0,0.79,0.16615789473684203,0.09205128205128181,5.84983380783743,1.6619478432009505,,,
healthy_003__LiDAR_Dropout__012,healthy_003,test,LiDAR Dropout,1.583725390998327,0.5937253909983264,1.7629850488453536,0.8583333333333333,0.122496473,0.11512179225000067,0.0337943179999999,0.3037315997091384,0.0510587107198331,0.015508143886021042,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.1004091913156664,5.615704460014845,8.802612995350696,-19.371498872688612,-7.888723614101261,3.71052266726525,3.8835183149353822,0.8188910874475993,0.9340077911135984,0.011718939507779904,0.10023333714445945,0.03726495756414043,0.88,0.44,0.11254736842105259,0.23754871794871782,6.71956258948288,1.5806618199601683,,,
healthy_003__LiDAR_Dropout__013,healthy_003,test,LiDAR Dropout,2.507659675540082,1.5176596755400813,2.5213219501593924,0.8666666666666667,0.2013905230000148,0.19194975459999947,0.0338430900000048,0.3328587405658832,0.0434758617255984,0.014471320578999169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9548915618337672,2.181814199549701,2.5557480678362534,12.20720204377939,35.289947171884876,6.918346126582649,5.9670313705552065,0.8391426166898973,0.7676004274669995,0.011682069890938404,0.051533966229692224,0.01851312114801942,1.0,1.0,0.2125894736842104,0.10589743589743565,8.131258608133136,2.4617088733459394,,,
healthy_003__LiDAR_Dropout__014,healthy_003,test,LiDAR Dropout,4.8293091270609345,3.8393091270609347,4.886010583303574,0.875,0.1296371189999945,0.12046353524998207,0.032823909000001,0.2682906874417472,0.0237490127063524,0.006371638945050075,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.2952695658141173,5.389740669725062,7.363580544790587,-12.4502178800311,-7.2647029469919735,1.7916715851501197,1.7216585836750156,0.8691548736939329,0.8711751747179478,0.0116235536224195,0.1607066471135917,0.04034858871325046,0.61,0.24,0.04168421052631577,0.14353846153846145,7.242308017294108,4.8034104920622935,,,
healthy_003__LiDAR_Dropout__015,healthy_003,test,LiDAR Dropout,3.599307687291679,2.6093076872916785,3.744469727113069,0.8583333333333333,0.1366099350000005,0.12733572169999982,0.0339122410000003,0.3037315997091384,0.0510587107198331,0.015508143886021042,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.9010453896604977,7.589720739595431,8.802612995350696,-19.371498872688612,-7.888723614101261,2.6672809303878724,2.8653581206877488,0.776017836554331,0.911455229563796,0.011728784954757309,0.20723816071198725,0.054221545776452974,0.73,0.33,0.09878747501665552,0.27017202207075613,6.4897654873117565,3.576248134862529,,,
